Id,Name,Type,Possible Type,Lat,Lng,Lat/Lng,Address Override,Geocoded Street,Geocoded Suburb,State,Postcode,Last Known Status,Tags,Owned By,Contracted To
a3beb,Galea Mangrove,Broiler (Meat) Chickens,,-33.286224,151.158096,"-33.286224, 151.158096","372 WARATAH RD, MANGRIOVE MOUNTAIN",Waratah Road,Mangrove Mountain,NSW,2250,Open,,JOE & CARMEN GALEA,
c9e06,Gatt Farm - Cordina,Broiler (Meat) Chickens,,-33.329399,151.232468,"-33.329399, 151.232468",,Peats Ridge Road,Peats Ridge,NSW,2250,Open,,Paul & Vanessa Gatt,Cordina
36157,Gidley Poultry Production Complex,Broiler (Meat) Chickens,,-30.973122,150.836517,"-30.973122, 150.836517",,Unnamed Road,Gidley,NSW,2340,Open,,ProTen Pty Ltd,
291dd,Grassland Poultry,Broiler (Meat) Chickens,,-32.459694,149.142395,"-32.459694, 149.142395","â€œMeramieâ€, 1946 Twelve Mile Road, Wellington, NSW 2820.",Unnamed Road,Spicers Creek,NSW,2820,Open,,Peter Bryan Kiss & Kim Barbara Kiss,
e31b1,Gurner Park Farm - Cordina,Broiler (Meat) Chickens,,-33.91354,150.813019,"-33.913540, 150.813019","66 GURNER AVE, AUSTRAL",Gurner Avenue,Austral,NSW,2179,Closed,,FRANK/FELIX PORTELLI,Cordina
f4f4e,Henao - Cordina,Broiler (Meat) Chickens,,-33.86792,150.793839,"-33.867920, 150.793839","1135 MAMRE RD, KEMPS CK",Mamre Road,Kemps Creek,NSW,2178,Open,,Juan Henao,Cordina
cd13b,Hogarth 1-6 (Broiler Farm),Broiler (Meat) Chickens,,-28.956146,152.908371,"-28.956146, 152.908371",,Unnamed Road,Mongogarie,NSW,2470,Open,,Ian & Julie McKinnon,
b9c42,Horsley Park Farm - Cordina,Broiler (Meat) Chickens,,-33.845947,150.834442,"-33.845947, 150.834442",,Horsley Road,Horsley Park,NSW,2175,Open,,Cordina,
9ccf3,Hunts RD Farm - Cordina,Broiler (Meat) Chickens,,-33.226402,151.232452,"-33.226402, 151.232452",31 Hunts Rd Kulnura,Hunts Road,Kulnura,NSW,2250,Open,,Anthony & Dorris BUTTIGIEG,Cordina
454d5,Inghams Appin Broiler Complex,Broiler (Meat) Chickens,,-34.173393,150.772247,"-34.173393, 150.772247","345 APPIN RD, APPIN",Appin Road,Appin,NSW,2560,Closed,,Ingham's,Ingham's
e6f61,Inghams Broiler Farm,Broiler (Meat) Chickens,,-34.253296,150.567154,"-34.253296, 150.567154",,Appin Road,Bargo,NSW,2574,Open,,,
eea7d,Inghams Multiplication Farm,Broiler (Meat) Chickens,,-33.90387,150.747192,"-33.903870, 150.747192",,Badgerys Creek Road,Badgerys Creek,NSW,2555,Open,,,
6d584,Ingleburn Farm - Cordina,Broiler (Meat) Chickens,,-34.016846,150.877701,"-34.016846, 150.877701",,Bensley Road,Ingleburn,NSW,2565,Open,,Cordina,
5033e,Ingledun Pty Ltd,Broiler (Meat) Chickens,,-33.688572,150.896133,"-33.688572, 150.896133",,Tallawong Road,Rouse Hill,NSW,2155,Open,,Ingledun Pty Ltd,
144c2,J & C Abela,Broiler (Meat) Chickens,,-32.71516,151.721191,"-32.715160, 151.721191","538 SEAHAM RD, NELSONS PLAINS",Seaham Road,Nelsons Plains,NSW,2324,Open,,Baiada,
48baa,J&J Camilleri,Broiler (Meat) Chickens,,-33.919472,150.770279,"-33.919472, 150.770279","130 CLEMENTSON DR, ROSSMORE",Clementson Drive,Rossmore,NSW,2557,Open,,JOE CAMILLERI,Cordina
cc387,Jeanella - ProTen Broiler Farms 72 & 73,Broiler (Meat) Chickens,,-34.004372,145.644623,"-34.004372, 145.644623",,Mid Western Highway,Goolgowi,NSW,2652,Open,,ProTen Pty Ltd,
4b3df,Jeanella South - ProTen Broiler Farm 74,Broiler (Meat) Chickens,,-34.027363,145.631454,"-34.027363, 145.631454",,Merrondale Lane,Goolgowi,NSW,2652,Open,,ProTen Pty Ltd,
13200,Jigger Poultry,Broiler (Meat) Chickens,,-32.684647,151.419662,"-32.684647, 151.419662","63 PYWELLS RD, LUSKINTYRE",Pywells Road,Luskintyre,NSW,2321,Open,,ROB GRANT,
c9851,John Vella,Broiler (Meat) Chickens,,-33.337097,151.228088,"-33.337097, 151.228088","1346 PEATS RIDGE RD, PEATS RIDGE",Peats Ridge Road,Peats Ridge,NSW,2250,Open,,JOHN VELLA,
b1200,JW & DM Bowen P/L,Broiler (Meat) Chickens,,-32.392673,151.960129,"-32.392673, 151.960129","6 COWPER ST, STROUD",Cowper Street,Stroud,NSW,2425,Open,,CHRIS & JOHN BOWEN,
31d5f,Kantandra Farm,Broiler (Meat) Chickens,,-33.325325,151.226135,"-33.325325, 151.226135",,Bushells Road,Peats Ridge,NSW,2250,Open,RSPCA-approved,Brendan Maxwell Fripp,Cordina
c8783,Katrakilis - Cordina,Broiler (Meat) Chickens,,-33.379074,151.27623,"-33.379074, 151.276230","87 Keighley Avenue, Somersby",Keighley Avenue,Somersby,NSW,2250,Open,,James & Belinda Katrakilis,Cordina
a6454,Kelinda Poultry Breeding Facilities,Broiler (Meat) Chickens,,-31.01881,150.830887,"-31.018810, 150.830887","LOT 63 Gidley Siding Rd, Gidley New South Wales 2340, Australia",Unnamed Road,Gidley,NSW,2340,Open,,,
fb565,Kelinda Poultry Breeding Facilities,Broiler (Meat) Chickens,,-31.014397,150.831451,"-31.014397, 150.831451","LOT 62 Gidley Siding Rd, Gidley New South Wales 2340, Australia",Gidley Siding Road,Gidley,NSW,2340,Open,,,
4a31c,Kelinda Poultry Breeding Facilities,Broiler (Meat) Chickens,,-31.011141,150.836014,"-31.011141, 150.836014","244-346 Gidley Siding Rd, Gidley New South Wales 2340, Australia",Gidley Siding Road,Gidley,NSW,2340,Open,,,
1876d,Kelinda Poultry Breeding Facilities,Broiler (Meat) Chickens,,-31.010296,150.831299,"-31.010296, 150.831299","253-275 Gidley Siding Rd, Gidley New South Wales 2340, Australia",Gidley Siding Road,Gidley,NSW,2340,Open,,,
c42be,Kelly Street - Cordina,Broiler (Meat) Chickens,,-33.937668,150.792374,"-33.937668, 150.792374","37 KELLY ST, AUSTRAL",Kelly Street,Austral,NSW,2179,Open,,NICK PACE,Cordina
090f1,Kemps Creek Poultry,Broiler (Meat) Chickens,,-33.845558,150.785919,"-33.845558, 150.785919","864 MAMRE RD, KEMPS CREEK",Mamre Road,Kemps Creek,NSW,2178,Open,,,
99530,Londonderry Farm - Cordina,Broiler (Meat) Chickens,,-33.636593,150.73439,"-33.636593, 150.734390","418 Londonderry Road, Londonderry,",Londonderry Road,Londonderry,NSW,2753,Open,,Catherine & Lawrence Galea,Cordina
b3dd4,Lukanda Park Poultry,Broiler (Meat) Chickens,,-28.839109,152.951431,"-28.839109, 152.951431",330 Old Dyraaba Road  2470 Dyraaba,Old Dyraaba Road,Woodview,NSW,2470,Open,,Lukanda Park Poultry Unit Trust,
0ea6c,M&J Llandilo - Cordina,Broiler (Meat) Chickens,,-33.7019,150.741745,"-33.701900, 150.741745","171 SIXTH AVE, LLANDILO",Sixth Avenue,Llandilo,NSW,2747,Open,,Cordina,
f6fa6,Maranthan Farm,Broiler (Meat) Chickens,,-33.264805,151.216583,"-33.264805, 151.216583","RMB 606 GEORGE DOWNS DR, KULNURA",George Downes Drive,Kulnura,NSW,2250,Open,RSPCA-approved,Maranthan Holdings,Cordina
df667,Moana Poultry Production Farm,Broiler (Meat) Chickens,,-30.940514,150.549652,"-30.940514, 150.549652",,Unnamed Road,Somerton,NSW,2340,Open,,,
1eb12,Moncreif,Broiler (Meat) Chickens,,-33.276985,151.221436,"-33.276985, 151.221436","401 GEORGE DOWNS DRIVE, CENTRAL MANGROVE",Bloodtree Road,Mangrove Mountain,NSW,2250,Open,,LACHLAN MONCREIF,Cordina
87127,Multiquip Commercial Poultry Hatchery,Broiler (Meat) Chickens,,-34.189396,150.630478,"-34.189396, 150.630478",,Picton Road,Picton,NSW,2571,Open,Hatchery,Multiquip,
9d11e,Murrami Poultry Production Farm unit 1,Broiler (Meat) Chickens,,-30.939589,150.610321,"-30.939589, 150.610321",,Dowes Road,Somerton,NSW,2340,Open,,ProTen Pty Ltd,
647ad,Murrami Poultry Production Farm unit 2,Broiler (Meat) Chickens,,-30.949677,150.614349,"-30.949677, 150.614349",,Dowes Road,Somerton,NSW,2340,Open,,ProTen Pty Ltd,
7f247,N Camilleri - Cordina,Broiler (Meat) Chickens,,-33.916447,150.790375,"-33.916447, 150.790375",700 FIFTEENTH AVE WEST HOXTON,Fifteenth Avenue,Rossmore,NSW,2557,Open,,NATHAN CAMILLERI,Cordina
8d080,P & S Lascelles/Steggles,Broiler (Meat) Chickens,,-32.648724,151.591904,"-32.648724, 151.591904","642 TOCAL RD, MINDARIBBA",Tocal Road,Mindaribba,NSW,2320,Open,,P & S LASCELLES,
205bd,Pace - Cordina,Broiler (Meat) Chickens,,-34.263371,150.53035,"-34.263371, 150.530350","LOT 301 EAST PDE, BUXTON",Orange Road,Buxton,NSW,2571,Open,,DAVID & PAULINE PACE,Cordina
027f2,papas - Cordina,Broiler (Meat) Chickens,,-33.309772,151.201797,"-33.309772, 151.201797","142 NICLINS RD, MANGROVE MOUNTAIN",Niclins Road,Mangrove Mountain,NSW,2250,Open,,ARTHUR PAPAS,Cordina
89d45,Parkridge Farm,Broiler (Meat) Chickens,,-33.971855,150.798965,"-33.971855, 150.798965",113A RIDGE SQUARE LEPPINGTON,Ridge Square,Leppington,NSW,2179,Open,,BRETT & LEANNE MATTHEWS,Cordina
f6ce8,Peen Farm,Broiler (Meat) Chickens,,-32.577991,151.59584,"-32.577991, 151.595840","339 GRESFPRD RD, PATERSON",Gresford Road,Paterson,NSW,2421,Open,,MARIANNE PEEN,
f5fe3,PJ Cam Industries,Broiler (Meat) Chickens,,-33.691566,150.759766,"-33.691566, 150.759766",499 LLANDILO RD LLANDILO,Llandilo Road,Llandilo,NSW,2747,Open,,,
0dd80,PML Poultry Farm 2,Broiler (Meat) Chickens,,-33.336006,151.168259,"-33.336006, 151.168259","2931 WISEMANS FERRY RD, MANGROVE MOUNTAIN",Wisemans Ferry Road,Mangrove Mountain,NSW,2250,Open,,PML POULTRY - ANTHONY & SHELLEY LUCI,Cordina
c0502,Pricecorn,Broiler (Meat) Chickens,,-28.716871,153.374405,"-28.716871, 153.374405",,Bailey Road,Corndale,NSW,2480,Open,,Pricecorn Pty Ltd,
80f65,ProTen Farm 60,Broiler (Meat) Chickens,,-34.316181,145.96727,"-34.316181, 145.967270",,Bowditch Road,Tharbogang,NSW,2680,Open,,ProTen Pty Ltd,
b8052,ProTen Farm 61,Broiler (Meat) Chickens,,-34.305214,145.960236,"-34.305214, 145.960236",,Rathbone Road,Tharbogang,NSW,2680,Open,,ProTen Pty Ltd,
ce87d,Purcell road - Cordina,Broiler (Meat) Chickens,,-33.652691,150.750458,"-33.652691, 150.750458","66 PURCELL RD, LONDONDERRY",Purcell Road,Londonderry,NSW,2753,Open,,STEWARD & TAMMY GRAHAM,Cordina
b0964,Rafelo - Cordina,Broiler (Meat) Chickens,,-33.936298,150.782379,"-33.936298, 150.782379","194 KING ST, ROSSMORE",Wynyard Avenue,Rossmore,NSW,2557,Open,,DAVID & JANEY RAFELO,Cordina
8a488,Red Lea,Broiler (Meat) Chickens,,-33.126331,151.459961,"-33.126331, 151.459961","62 CROOKS RD, MANDALONG",Crooks Road,Mandalong,NSW,2264,Open,,MARK ATTARD,
dfcc6,Red Lea,Broiler (Meat) Chickens,,-33.705585,150.769669,"-33.705585, 150.769669",141 SOUTH CREEK RD SHANES PARK,South Creek Road,Shanes Park,NSW,2747,Open,,,
6017b,Red Lea facility,Broiler (Meat) Chickens,,-33.669983,150.795685,"-33.669983, 150.795685",92-98 Second Road Berkshire,Second Road,Berkshire Park,NSW,2765,Open,,,
077b3,Red Lea Poultry Breeding,Broiler (Meat) Chickens,,-34.129036,150.701569,"-34.129036, 150.701569",,Finns Road,Menangle,NSW,2568,Open,,,
3670e,Red Lea Poultry Breeding Facility (Hatchery),Broiler (Meat) Chickens,,-33.027916,151.468658,"-33.027916, 151.468658","MOUNT FAULK RD, COORANBONG",Mount Faulk Road,Cooranbong,NSW,2265,Open,Hatchery,Red Lea,
bf7ae,Red Lea Profab Farm,Broiler (Meat) Chickens,,-33.985043,150.56665,"-33.985043, 150.566650","1045 SILVERDALE RD, WEROMBI",Silverdale Road,Werombi,NSW,2570,Open,,JOE & SUE VELLA,
2679c,Refalo - Cordina,Broiler (Meat) Chickens,,-33.935085,150.767624,"-33.935085, 150.767624","28 WYNYARD AVE, ROSSMORE",Wynyard Avenue,Rossmore,NSW,2557,Open,,DAVID & JANEY REFALO,Cordina
4de3e,Riverstone Farm - Cordina,Broiler (Meat) Chickens,,-33.678745,150.84024,"-33.678745, 150.840240",,Farm Road,Riverstone,NSW,2765,Open,,Cordina,
8125a,Rizkallah - Cordina,Broiler (Meat) Chickens,,-33.598099,151.050034,"-33.598099, 151.050034","7 PEEBLES RD, FIDDLETOWN",Peebles Road,Fiddletown,NSW,2159,Open,RSPCA-approved,JEFF WHYTE,Cordina
2d70e,Rodgers - Cordina,Broiler (Meat) Chickens,,-33.345463,151.197189,"-33.345463, 151.197189","338 Ironbark Rd, Mangrove Mountain",Ironbark Road,Mangrove Mountain,NSW,2250,Open,RSPCA-approved,R-one No 1 Pty Ltd,Cordina
0cf51,Rose Briar Investments P/L (Steggles on Gate),Broiler (Meat) Chickens,,-32.457733,152.091202,"-32.457733, 152.091202","1352 BOORAL RD, GIRVAN",Booral Road,Girvan,NSW,2425,Open,,ROSE BRIAR INVESTMENTS P/L,
7.00E+27,Rosjo Investments P/L Farm 1,Broiler (Meat) Chickens,,-33.309284,151.179382,"-33.309284, 151.179382","2566 Wisemans Ferry Rd, Mangrove Mountain",Wisemans Ferry Road,Mangrove Mountain,NSW,2250,Open,,Rosjo Investments P/L,Cordina
0d49f,Rothdene - ProTen Broiler Farm 70,Broiler (Meat) Chickens,,-33.935654,146.131088,"-33.935654, 146.131088",,Unnamed Road,Rankins Springs,NSW,2669,Open,,ProTen Pty Ltd,
7298f,Rothdene - ProTen Broiler Farm 71,Broiler (Meat) Chickens,,-33.948086,146.126556,"-33.948086, 146.126556",,Rankins Springs Road,Rankins Springs,NSW,2669,Open,,ProTen Pty Ltd,
a4772,Russell Chickens,Broiler (Meat) Chickens,,-30.793018,150.715729,"-30.793018, 150.715729",,Unnamed Road,Klori,NSW,2346,Open,,Russell Chickens Tamworth,
32646,Russell Chickens,Broiler (Meat) Chickens,,-30.798548,150.710663,"-30.798548, 150.710663",,Unnamed Road,Klori,NSW,2346,Open,,Russell Chickens Tamworth,
d5bab,Schembri - Cordina,Broiler (Meat) Chickens,,-33.240948,151.23172,"-33.240948, 151.231720","139 Springs Rd, Kulnura",Springs Road,Kulnura,NSW,2250,Open,,MICHAEL & MARY SCHEMBRI,Cordina
54831,Somerset,Broiler (Meat) Chickens,,-33.32774,151.237701,"-33.327740, 151.237701","90 EULOO RD, PEATS RIDGE",Euloo Road,Peats Ridge,NSW,2250,Open,,Matt Hobday,
f83a5,Sommerlad Poultry P/L,Broiler (Meat) Chickens,,-29.043901,151.937851,"-29.043901, 151.937851",,Kildare Road,Tenterfield,NSW,2372,Open,,,
a5a3c,Stratheden Glen 1-6 Broiler Farm,Broiler (Meat) Chickens,,-28.732515,152.947205,"-28.732515, 152.947205","LOT 12 Northfields Rd, Stratheden New South Wales 2470, Australia",Unnamed Road,Stratheden,NSW,2470,Open,,Darwalla Poultry Distributors,
290db,Suncoast Chicken Hatchery,Broiler (Meat) Chickens,,-28.871792,153.181641,"-28.871792, 153.181641","224-340 (320) Fig Tree Lane, McKees Hill",Fig Tree Lane,McKees Hill,NSW,2480,Open,Hatchery,,
0c77d,T & F Poultry,Broiler (Meat) Chickens,,-32.432941,151.956757,"-32.432941, 151.956757","80 RIBBONS RD, STROUD",Ribbons Road,Stroud,NSW,2425,Closed,,TAUFIQ AHMED,
56dbf,Tabbita Farm,Broiler (Meat) Chickens,,-34.089581,145.777802,"-34.089581, 145.777802",,,Tabbita,NSW,2652,Open,,NMS Enterprises P/L,
7a86e,Tatham Poultry Pty Ltd,Broiler (Meat) Chickens,,-28.947309,153.169495,"-28.947309, 153.169495",135 Tatham Ellangowan Road Tatham NSW 2471,Unnamed Road,Tatham,NSW,2471,Open,,Tatham Poultry Pty Ltd,
44a5a,Tette - Cordina,Broiler (Meat) Chickens,,-33.86924,150.794617,"-33.869240, 150.794617","1149 Mamre Rd, Kemps Creek,",Mamre Road,Kemps Creek,NSW,2178,Open,,TONY & ENZA TETTE,Cordina
361f1,Tomago Farm,Broiler (Meat) Chickens,,-32.81213,151.771149,"-32.812130, 151.771149","23 Masonite Rd, Tomago",Masonite Road,Tomago,NSW,2322,Open,,JOEY PACE,
7c7fc,Unknown,Broiler (Meat) Chickens,,-34.217201,150.55809,"-34.217201, 150.558090",undefined,West Parade,Thirlmere,NSW,2572,Open,,,
2229,Unknown,Broiler (Meat) Chickens,,-31.053225,150.999161,"-31.053225, 150.999161",,Unnamed Road,Kootingal,NSW,2352,Open,,Charles & Margaret Attard,
fe54a,Unknown,Broiler (Meat) Chickens,,-33.887421,150.755875,"-33.887421, 150.755875",,Lawson Road,Badgerys Creek,NSW,2555,Open,,,
6019d,Unknown,Broiler (Meat) Chickens,,-33.885941,150.622879,"-33.885941, 150.622879",,Silverdale Road,Silverdale,NSW,2752,Open,,Peter & Maryanne Apap,
f6a3b,Unknown,Broiler (Meat) Chickens,,-32.961246,151.564438,"-32.961246, 151.564438",,School Road,Wakefield,NSW,2278,Closed,,,
12129,Unknown,Broiler (Meat) Chickens,,-32.757469,151.669983,"-32.757469, 151.669983","767 RAYMOND TERRACE RD, MILLERS FOREST",Raymond Terrace Road,Millers Forest,NSW,2324,Open,,MERV MEXON,
99def,Unknown,Broiler (Meat) Chickens,,-31.220535,150.845734,"-31.220535, 150.845734",,Duri-Dungowan Road,Duri,NSW,2344,Open,,,
8e9aa,Unknown,Broiler (Meat) Chickens,,-30.886896,150.808456,"-30.886896, 150.808456",,Manilla Road,Attunga,NSW,2345,Open,,,
7c5cd,Unknown,Broiler (Meat) Chickens,,-32.706322,151.706436,"-32.706322, 151.706436","667 SEAHAM RD, NELSON PLAINS",Seaham Road,Nelsons Plains,NSW,2324,Open,,LUKE & STELLA BUTTIGIEG,
e6084,Unknown - Cordina,Broiler (Meat) Chickens,,-33.94474,150.775009,"-33.944740, 150.775009","780 BRINGELLY RD, ROSSMORE",Bringelly Road,Rossmore,NSW,2557,Open,,JOHN BONNANO,Cordina
c1f2c,Unknown - poultry,Broiler (Meat) Chickens,,-33.643875,150.850281,"-33.643875, 150.850281",,Wallace Road,Vineyard,NSW,2765,Open,,,
212d7,Unknown - poultry?,Broiler (Meat) Chickens,,-33.854103,150.824203,"-33.854103, 150.824203",,Garfield Road,Horsley Park,NSW,2175,Open,,,
b0e75,Unknown broiler,Broiler (Meat) Chickens,,-33.703728,150.892136,"-33.703728, 150.892136",,Hambledon Road,Schofields,NSW,2762,Open,,,
bee4b,Unknown broiler farm,Broiler (Meat) Chickens,,-34.643658,149.745316,"-34.643658, 149.745316","891 Middle Arm Rd, Middle Arm NSW 2580, Australia",Middle Arm Road,Middle Arm,NSW,2580,Open,,,
8f5a8,Unknown Broiler Farm,Broiler (Meat) Chickens,,-33.707466,150.826035,"-33.707466, 150.826035","306 SOUTH ST, MARSDEN PARK",South Street,Marsden Park,NSW,2765,Open,,WAYNE PALMER,
2a738,Unknown Broiler Farm,Broiler (Meat) Chickens,,-33.698162,150.827087,"-33.698162, 150.827087",,Richmond Road,Marsden Park,NSW,2765,Closed,,,
77472,Unknown broiler farm,Broiler (Meat) Chickens,,-34.370541,146.01796,"-34.370541, 146.017960",,Millis Road,Hanwood,NSW,2680,Open,,,
bdf00,Unknown broiler farm,Broiler (Meat) Chickens,,-34.379784,146.000366,"-34.379784, 146.000366",,Unnamed Road,Hanwood,NSW,2680,Open,,,
0c47a,Unknown broiler farm,Broiler (Meat) Chickens,,-34.388779,146.005859,"-34.388779, 146.005859",,Crawford Road,Hanwood,NSW,2680,Open,,,
96249,Unknown broiler farm,Broiler (Meat) Chickens,,-34.384422,146.015289,"-34.384422, 146.015289",,Crawford Road,Hanwood,NSW,2680,Open,,,
d7a0f,Unknown broiler farm,Broiler (Meat) Chickens,,-34.380917,146.007874,"-34.380917, 146.007874",,Crawford Road,Hanwood,NSW,2680,Open,,,
ae965,Unknown broiler farm,Broiler (Meat) Chickens,,-34.369831,146.029755,"-34.369831, 146.029755",,Millis Road,Hanwood,NSW,2680,Open,,,
5a6eb,Unknown broiler farm,Broiler (Meat) Chickens,,-34.372311,146.023071,"-34.372311, 146.023071",,Millis Road,Hanwood,NSW,2680,Open,,,
bf56b,Unknown broiler farm,Broiler (Meat) Chickens,,-33.657139,150.897964,"-33.657139, 150.897964",21 TERRY RD BOX HILL,Hynds Road,Box Hill,NSW,2765,Open,,PETER & VICKY MUSCAT,
cb43b,Unknown broiler farm,Broiler (Meat) Chickens,,-33.69545,150.883728,"-33.695450, 150.883728",26 SCHOFIELD FARM RD SCHOFIELDS,Schofields Farm Road,Schofields,NSW,2762,Closed,,ANGEL & LENA SULTANA,
cb153,Unknown broiler farm,Broiler (Meat) Chickens,,-33.676495,150.885406,"-33.676495, 150.885406",,Clarke Street,Riverstone,NSW,2765,Open,,,
14e0a,Unknown broiler farm,Broiler (Meat) Chickens,,-33.706806,150.880646,"-33.706806, 150.880646",,Pelican Road,Schofields,NSW,2762,Open,,,
49f55,Unknown broiler farm,Broiler (Meat) Chickens,,-33.710079,150.880005,"-33.710079, 150.880005",2 PELICAN RD SCHOFIELDS,Pelican Road,Schofields,NSW,2762,Open,,CHARLIE & MARY MERCEICA,
f36ac,Unknown broiler farm,Broiler (Meat) Chickens,,-33.696976,150.881485,"-33.696976, 150.881485",,Schofields Road,Schofields,NSW,2762,Closed,,,
ab8c4,Unknown broiler farm,Broiler (Meat) Chickens,,-33.696301,150.844101,"-33.696301, 150.844101",,Clifton Road,Marsden Park,NSW,2765,Open,,,
ece0b,Unknown broiler farm,Broiler (Meat) Chickens,,-33.635983,150.844223,"-33.635983, 150.844223",,Windsor Road,Vineyard,NSW,2765,Open,,,
fa9b0,Unknown broiler farm,Broiler (Meat) Chickens,,-34.586147,149.439987,"-34.586147, 149.439987",,Learys Lane,Gurrundah,NSW,2581,Open,,,
e8a80,Unknown Broiler Farm - demolished,Broiler (Meat) Chickens,,-33.701496,150.865662,"-33.701496, 150.865662",,Argowan Road,Schofields,NSW,2762,Closed,,,
1bae7,Unknown broilers,Broiler (Meat) Chickens,,-34.346325,145.991699,"-34.346325, 145.991699",,Farrell Road,Hanwood,NSW,2680,Open,,,
cc7ba,Unknown broilers,Broiler (Meat) Chickens,,-34.352852,145.996231,"-34.352852, 145.996231",,Unnamed Road,Hanwood,NSW,2680,Open,,,
92593,Unknown Lilydale farm,Broiler (Meat) Chickens,,-33.344055,151.191711,"-33.344055, 151.191711","63 KIRKS RD, MANGROVE MOUNTAIN",Kirks Road,Mangrove Mountain,NSW,2250,Open,,PETER CHETCUTI,
59d56,Unknown Lilydale farm,Broiler (Meat) Chickens,,-33.708233,150.773788,"-33.708233, 150.773788","35 WHITES RD, SHANES PARK",Whites Road,Shanes Park,NSW,2747,Open,,NORM REDZIC,
e0e02,Unknown Poultry,Broiler (Meat) Chickens,,-32.41087,151.958618,"-32.410870, 151.958618",182 BRITON COURT RD STROUD,Briton Court Road,Stroud,NSW,2425,Open,,K & E BOWEN,
5369c,Unknown Poultry,Broiler (Meat) Chickens,,-32.372551,152.186905,"-32.372551, 152.186905","438 MARKWELL RD, BULADELAH",Markwell Road,Bulahdelah,NSW,2423,Open,,MJ WOOD P/L,
1f255,Unknown poultry,Broiler (Meat) Chickens,,-33.707905,150.768509,"-33.707905, 150.768509",,South Creek Road,Shanes Park,NSW,2747,Closed,,,
67c01,Unknown Red Lea Broiler Farm,Broiler (Meat) Chickens,,-34.777027,149.998322,"-34.777027, 149.998322","270 Glynmar Rd, Marulan New South Wales 2579, Australia",Unnamed Road,Marulan,NSW,2579,Open,,,
210bd,Unknown Red Lea Broiler Farm,Broiler (Meat) Chickens,,-33.706711,150.830399,"-33.706711, 150.830399",,South Street,Marsden Park,NSW,2765,Open,,,
69698,Valdimah Park,Broiler (Meat) Chickens,,-30.974115,150.663193,"-30.974115, 150.663193","3329 Oxley Hwy, Somerton",Oxley Highway,Somerton,NSW,2340,Open,,,
118b1,Vassallo - Cordina,Broiler (Meat) Chickens,,-33.224407,151.22522,"-33.224407, 151.225220",,Greta Road,Kulnura,NSW,2250,Open,,Cordina,
947a9,Vella's Country Chickens,Broiler (Meat) Chickens,,-33.700947,150.743286,"-33.700947, 150.743286",126 Third Ave Llandilo,Third Avenue,Llandilo,NSW,2747,Open,,,
dd1b7,Warburn Farm 1,Broiler (Meat) Chickens,,-34.190315,145.908096,"-34.190315, 145.908096",,Cunningham Road,Warburn,NSW,2680,Open,,Morton Ag P/L,Baiada
5ea04,Waterfall Creek - Cordina,Broiler (Meat) Chickens,,-34.100399,150.55043,"-34.100399, 150.550430",,Waterfall Creek Road,The Oaks,NSW,2570,Open,,Cordina,
